time,open,high,low,close,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Plot,Plot,Filter,Filtered True Range High Band,Filtered True Range Low Band,Volume,Volume MA,Range Filter,High Target,Low Target,Buy Signal,Sell Signal,bearish,bearish,bullish,bullish,Indecision,Filter,Filtered True Range High Band,Filtered True Range Low Band,Basis,Upper,Lower,Upper,Basis,Lower,Developing POC,Developing VA High,Developing VA Low,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200,BBWP,Extreme Hi,Extreme Lo,MA 1,MA 2,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,K,D
1591920000,9277.72,9550,9238,9458.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10244.207735430906,8809.736096266102,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.650793650793652,NaN,NaN,13.41269841269841,NaN,50.32832422163537,55.51816096571008,NaN,NaN,19.05324925980219,26.11720189713616
1592006400,9458.77,9497.85,9340,9468.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10244.22520145249,8809.718630244519,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.873015873015872,NaN,NaN,13.015873015873012,NaN,50.48207903602296,54.87538206249364,NaN,NaN,11.821526812161204,17.367223987559445
1592092800,9468.55,9477,9240.97,9339.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10244.061232231155,8809.882599465853,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.555555555555555,NaN,NaN,12.619047619047617,NaN,48.325294316925714,54.37910460159462,NaN,NaN,13.523388284673665,14.799388118879024
1592179200,9339.7,9490.83,8888.43,9422.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10243.648512151312,8810.295319545696,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.349206349206349,NaN,NaN,12.142857142857142,NaN,49.80140538429946,53.36802102166411,NaN,NaN,15.258897343835605,13.534604146890162
1592265600,9422.01,9595,9370,9519.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10243.023547181221,8810.920284515787,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.746031746031746,NaN,NaN,10.634920634920633,NaN,51.55766033307308,53.21456961247517,NaN,NaN,22.36083253208662,17.047706053531964
1592352000,9519.13,9569,9231.03,9458.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10242.137321409757,8811.806510287252,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.555555555555555,NaN,NaN,8.015873015873014,NaN,50.37194763777143,52.86224298336672,NaN,NaN,29.99410498527112,22.537944953731113
1592438400,9458.45,9483.85,9272.41,9381.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10241.029637606043,8812.914194090965,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.142857142857142,NaN,NaN,6.269841269841269,NaN,48.83955849357305,52.30387681374494,NaN,NaN,26.884677309135512,26.413204942164416
1592524800,9381.99,9453,9239,9307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10239.70821062128,8814.235621075728,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.333333333333332,NaN,NaN,6.825396825396824,NaN,47.33460193797974,51.81106924423864,NaN,NaN,13.716409538267108,23.53173061089125
1592611200,9307,9394.29,9165,9354.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10238.139052172233,8815.804779524775,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.936507936507936,NaN,NaN,7.1428571428571415,NaN,48.414179782728496,51.354772408799036,NaN,NaN,7.821360466936691,16.140815771446437
1592697600,9353.84,9420.47,9279,9293.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10236.35725030508,8817.586581391928,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.761904761904762,NaN,NaN,6.746031746031744,NaN,47.07689336940146,50.73072430224209,NaN,NaN,3.440084854366549,8.325951619856783
1592784000,9293.39,9795,9273,9686.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10234.919998127902,8819.023833569107,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.968253968253968,NaN,NaN,6.428571428571426,NaN,55.652381145018616,50.686301657878566,NaN,NaN,30.10894974132422,13.790131687542486
1592870400,9686.99,9723.23,9585,9631.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10233.256885834646,8820.686945862362,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3968253968253968,NaN,0.3968253968253968,5.079365079365077,NaN,54.31949840463034,50.55596295384064,NaN,NaN,49.19260466340643,27.580546419699065
1592956800,9631.65,9678,9210,9298.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10231.835491344811,8822.108340352197,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3968253968253968,NaN,0.3968253968253968,3.492063492063491,NaN,47.01556134087288,49.78597665461863,NaN,NaN,49.19260466340643,42.8313863560457
1593043200,9298.78,9350.9,9005,9246.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10230.183113921285,8823.760717775724,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.380952380952381,NaN,NaN,2.38095238095238,NaN,45.98357064452864,49.67878257489013,NaN,NaN,22.523739776448764,40.30298303442054
1593129600,9246.75,9297.16,9038.52,9159.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10228.369510585917,8825.574321111091,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.571428571428571,NaN,NaN,2.1428571428571415,NaN,44.22742818549928,49.24300428659469,NaN,NaN,4.736951571734001e-15,23.905448146618397
1593216000,9159.99,9195.75,8816.4,9008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10226.510491897423,8827.433339799585,0,0,0,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.333333333333332,NaN,NaN,3.015873015873014,NaN,41.25498450235685,48.583926105618545,NaN,NaN,0,7.507913258816255
1593302400,9008,9188,8932.68,9114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10224.533901403778,8829.40993029323,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.11111111111111,NaN,NaN,5.158730158730156,NaN,44.077795285273965,48.28053331764341,NaN,NaN,6.535465758100277,2.1784885860334247
1593388800,9114.01,9233,9022,9189.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10222.39653651867,8831.547295178338,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.11111111111111,NaN,NaN,7.3015873015873,NaN,46.06521858765644,48.01366283216891,NaN,NaN,17.672280291745675,8.069248683281982
1593475200,9189.99,9205,9063.97,9138.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10220.066657719108,8833.8771739779,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.507936507936508,NaN,NaN,9.126984126984125,NaN,44.91265744313772,47.5390197686021,NaN,NaN,26.140646787816696,16.782797612554216
1593561600,9138.88,9293,9090,9233.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10217.626773133039,8836.31705856397,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.507936507936508,NaN,NaN,10.714285714285712,NaN,47.54931856320723,47.33740340613323,NaN,NaN,34.17803337025524,25.99698681660587
1593648000,9233.29,9262.99,8936,9087.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10215.167448554164,8838.776383142844,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.682539682539684,NaN,NaN,11.984126984126982,NaN,44.04882420177578,46.99520809957628,NaN,NaN,29.509609775057573,29.942763311043166
1593734400,9087.72,9124.52,9036.06,9057.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10212.501847481904,8841.441984215104,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.26984126984127,NaN,NaN,13.015873015873012,NaN,43.3360464790128,46.70959699536436,NaN,NaN,25.85938743913616,29.849010194816326
1593820800,9058.07,9194,9042.84,9137.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10209.722596881957,8844.221234815052,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.46031746031746,NaN,NaN,14.285714285714283,NaN,45.826205576966075,46.52474169495276,NaN,NaN,21.869978730955086,25.746325315049603
1593907200,9137.18,9146.35,8900,9071.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10206.813265543027,8847.13056615398,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.365079365079365,NaN,NaN,12.857142857142856,NaN,44.114260666384475,46.31312507330868,NaN,NaN,22.02147941827332,23.250281862788185
1593993600,9071.87,9379,9058.1,9339.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10204.113641201442,8849.830190495566,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,10.555555555555554,NaN,52.02539970939132,46.05405497076388,NaN,NaN,44.683411663569366,29.52495660426592
1594080000,9339.59,9380,9201.23,9258.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10201.30895929331,8852.634872403698,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,7.619047619047616,NaN,49.729308368817826,45.726184253920124,NaN,NaN,60.32713353833818,42.34400820672695
1594166400,9258.51,9470,9233.47,9436.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10198.564054427436,8855.379777269573,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1904761904761905,NaN,1.1904761904761905,4.603174603174601,NaN,54.46818769478259,46.258514707770814,NaN,NaN,87.04057524590554,64.01704014927103
1594252800,9436.08,9440.81,9164.33,9236.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10195.913945652774,8858.029886044234,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.984126984126984,NaN,1.984126984126984,1.5079365079365068,NaN,48.8842528324188,46.46570629262011,NaN,NaN,78.80707672410108,75.39159516944827
1594339200,9236.29,9317.24,9121.42,9288.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10193.11333015982,8860.830501537188,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1904761904761905,NaN,1.1904761904761905,0.8730158730158717,NaN,50.31490422564794,46.90052600977359,NaN,NaN,75.43563512522549,80.42776236507737
1594425600,9288.39,9301.74,9178.91,9233.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10190.175656564303,8863.768175132705,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7936507936507936,NaN,0.7936507936507936,1.0317460317460303,NaN,48.76659264547441,47.4370694485677,NaN,NaN,58.36316320571343,70.86862501834666
1594512000,9233.5,9349,9155,9300.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10187.12939720162,8866.814434495389,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5873015873015872,NaN,1.5873015873015872,1.3492063492063482,NaN,50.76388474872534,47.914647267385654,NaN,NaN,61.35800358935719,65.05226730676537
1594598400,9300.7,9345,9200,9241.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10183.968904358937,8869.974927338071,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1904761904761905,NaN,1.1904761904761905,1.3492063492063482,NaN,48.94453351527431,48.12031261935835,NaN,NaN,55.29595524197233,58.33904067901432
1594684800,9241.18,9279,9116,9254.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10180.625229615114,8873.318602081894,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.984126984126984,NaN,1.984126984126984,1.3492063492063482,NaN,49.3705686731274,48.43873485007191,NaN,NaN,57.104460350277996,57.919473060535836
1594771200,9254.17,9272.56,9156,9197.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10177.18112622419,8876.762705472818,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7936507936507936,NaN,0.7936507936507936,1.2698412698412687,NaN,47.498959259353974,48.435137756939525,NaN,NaN,47.328187525824205,53.24286770602484
1594857600,9197.75,9223,9044.02,9132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10173.657207556278,8880.28662414073,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3968253968253968,NaN,0.3968253968253968,1.1904761904761894,NaN,45.37204453717435,48.52965349518229,NaN,NaN,36.630967320966185,47.02120506568946
1594944000,9132,9187,9087,9151.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10169.98453229223,8883.959299404778,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.873015873015872,NaN,46.1549849390044,48.73100624232455,NaN,NaN,25.13148894215838,36.363547929649584
1595030400,9151.7,9210,9121.98,9171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10166.1730711373,8887.770760559708,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.6349206349206339,NaN,46.99062164191532,48.81417881839235,NaN,NaN,21.926472426389505,27.896309563171354
1595116800,9171.79,9239.59,9108,9210.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10162.262186276403,8891.681645420605,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.23809523809523708,NaN,48.64284495543141,49.13764912475284,NaN,NaN,27.816051010203036,24.9580041262503
1595203200,9210.68,9221,9131.01,9161.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10158.276369133879,8895.66746256313,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3968253968253968,NaN,0.3968253968253968,0.15873015873015767,NaN,46.645564793980185,48.753375202223474,NaN,NaN,25.913050193888484,25.21852454349367
1595289600,9161.28,9439.6,9152.62,9388.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10154.512446079316,8899.431385617692,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.07936507936507822,NaN,55.65494698257812,49.17663510320635,NaN,NaN,49.986254600159526,34.57178526808368
1595376000,9388,9543,9272,9518.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10150.803195474564,8903.140636222444,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.571428571428571,NaN,NaN,0.7936507936507924,NaN,59.84655054792261,49.56080387843064,NaN,NaN,71.33355399367123,49.07761959590641
1595462400,9518.25,9678.32,9439.86,9604.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10147.075708066259,8906.86812363075,0,0,0,0,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.920634920634921,NaN,NaN,2.7777777777777763,NaN,62.37993199121654,50.5247809612019,NaN,NaN,100,73.77326953127692
1595548800,9604.41,9650,9470,9539.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10143.297748707584,8910.646082989424,0,0,0,0,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.904761904761903,NaN,NaN,5.158730158730156,NaN,59.351221383500764,51.17023218676281,NaN,NaN,94.06410581384706,88.46588660250609
1595635200,9539.7,9735.1,9526.31,9701.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10139.63299783511,8914.310833861899,0,0,0,0,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.841269841269842,NaN,NaN,9.047619047619047,NaN,64.05087801011143,52.261966855665456,NaN,NaN,94.06410581384706,96.04273720923136
1595721600,9701.54,10300,9655.2,9939.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9526.971915848504,10136.203183640831,8917.740648056177,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.761904761904763,NaN,NaN,15,NaN,69.61993965215677,53.608827920196276,NaN,NaN,94.06410581384706,94.06410581384706
